sha256,methodSignature,trueLabel
ae234c205cdc4cda3827ea4811de6b3f95a842b3af099407ae8dfbfc6854abde,"<android.widget.CursorAdapter: java.lang.Object getItem(int)>",SOURCE
7b90b7ca81991ece4ca6fb33c192c2e9d2b5a31f0467f004cd675beeddc2a6d3,"<android.hardware.usb.UsbInterface: int getId()>",SOURCE
abeb0f2056fa4d94e4ff4305ae1bbc43639008823197ed3ab137a45d355ef1f4,"<android.telephony.PhoneNumberUtils: java.lang.String calledPartyBCDFragmentToString(byte[],int,int,int)>",SOURCE
eee5ce2b6b3850bb6230c3bc2715cb0649c20627401484406a24009aa35311a4,"<android.telephony.data.ApnSetting: java.lang.String getMmsProxyAddressAsString()>",SOURCE
3bdb12f4d72b37863141e08b2430ed1758c74d65aa084c356641301ca6704ea2,"<android.telephony.CellIdentityLte: java.lang.String getMncString()>",SOURCE
315330fdc084e3cf98614e806afbe36a9f6c0bd8ab5d3f75388e593446d61e2a,"<android.media.tv.TvTrackInfo: int getType()>",SOURCE
3ba003601debdd5aed968fcdea6775f5f9365b812645088932f400ec2f11a34d,"<android.hardware.SensorManager: java.util.List getSensorList(int)>",SOURCE
62bd2f6c22aa9271b6bfabe96f01733e5b8f80a76cf68745262187724b850d21,"<android.accounts.AccountManager: android.accounts.Account[] getAccountsAsUser(int)>",SOURCE
37cfc66e000d86c36a04ea37f08bed36575633ebdb749608dfa37d6133887080,"<android.bluetooth.BluetoothAdapter: android.bluetooth.BluetoothDevice getRemoteDevice(byte[])>",SOURCE
5d56447accd29e22afacd92827c900e5443019b4a5eb94ad22a3fb1723e6296b,"<android.os.DropBoxManager$Entry: int getFlags()>",SOURCE
7113efaf78872e32191b020cf184b6747cf43c6d35fb327a631c34dffc628e01,"<android.os.UserManager: android.content.pm.UserInfo getUserInfo(int)>",SOURCE
f05875e1214a7efbc5d45d8aabbf76a47f2c0c7b3714f69945aa34dc99febb42,"<android.content.ContentResolver: android.content.SyncInfo getCurrentSync()>",SOURCE
e76ab63799327e1d68a15369dab6b00a4b6378be2c48e3c078b3fd9ac7b3cc13,"<android.telephony.NeighboringCellInfo: int getCid()>",SOURCE
0fe045e8c35edd878b5ba94f4db0f57addc3d81bebe025e7dc4b217d4b97d2e9,"<android.view.accessibility.AccessibilityRecord: java.lang.CharSequence getContentDescription()>",SOURCE
159a35fe7168ff2fcc8ba23d9f8222097a1ac4319551dcfd0096e25010301bb5,"<android.telephony.SubscriptionInfo: java.lang.String getIccId()>",SOURCE
bd5d43febd7ce7d82a17d7869694eb51e53e4888d9c2673d1ecd0f26231b0ef1,"<android.telephony.CellInfoCdma: java.lang.String toString()>",SOURCE
1858fab6cccc905c099924d48cfcef6b4c156fa09ccf278e841082f661832b15,"<android.hardware.input.InputManager: android.view.InputDevice getInputDeviceByDescriptor(java.lang.String)>",SOURCE
13097840cafa320ddbfecf78c4af3f13a1aecc48b7d895f27acb4f8aeec27384,"<android.telephony.TelephonyManager: java.util.Map getEmergencyNumberList()>",SOURCE
251ed65bb0536e04b48a0b9e0539d84934f3a9a2692c6387d2a80763ce371ac3,"<android.telephony.CellIdentityGsm: java.lang.String getMccString()>",SOURCE
9cff519bd2b9fce1ccd6c4b31de74ca4d7c035c79017364a13d3474ce90bc4f1,"<android.telephony.CellSignalStrengthWcdma: java.lang.String toString()>",SOURCE
4bba9cd227c1ad3f0a719710d6cf99ab2b9ee65f56d2e562aee5ecb5d5fe98c2,"<android.telephony.TelephonyManager: java.lang.String getNetworkTypeName()>",SOURCE
e111135d4088267e6531b7d93c382a15c5229b3a3ef86c4cdc58543cb18ea39f,"<android.hardware.usb.UsbDevice: int getDeviceProtocol()>",SOURCE
6c610cb622ce2c97abff27c4c2611f3c910329cbb203f2d0bc9b2e26f569b110,"<android.telephony.CellSignalStrengthCdma: java.lang.String toString()>",SOURCE
da3e84999772f4317a900a2671c4be9cd3033b500164ae0acf46ad079cd4d641,"<android.telephony.CellInfo: java.lang.String toString()>",SOURCE
2255004f30f453cea7c467aac3b1945a639d362ee0f7829ce7868511b861e8fb,"<android.hardware.Camera$Parameters: int getMaxNumDetectedFaces()>",SOURCE
70b8edf9c83d31365015d472d6bcf5817132eab67fed0c6082c38035e809431e,"<android.media.AudioManager: int getStreamVolume(int)>",SOURCE
0feecb17563dc6a214c4c86fdc63ea8ea956f9f389000630e3ce56a52095abe4,"<android.telephony.CellIdentityGsm: java.lang.String toString()>",SOURCE
7ed77cd80db5f0ac6b689b5a05ca6756c62df99981aca9ea6d385c925548363f,"<android.location.LocationManager: boolean isProviderEnabled(java.lang.String)>",SOURCE
cf435832b26048063f70cec38a585ef135f784793e1635b84a57205af1aabc6a,"<android.telephony.NetworkRegistrationInfo: int getNrState()>",SOURCE
52df802ab988fb1311efcc599d72aa5279991170868768bf3156f9a9e574c8aa,"<android.accounts.AccountManager: java.util.Map getPackagesAndVisibilityForAccount(android.accounts.Account)>",SOURCE
ff400983ca1bff63cbd97a41a322323d9284dd3e228de726e3e75ab7efeb9f88,"<android.telephony.CellIdentityWcdma: java.lang.String getMccString()>",SOURCE
8c6a55f4599371a1785fd7c45f6d670b5ff0354ec88a23fc05fc18b187cc5f7d,"<android.telephony.UiccCardInfo: java.lang.String toString()>",SOURCE
d73464a2928ad801fc9a483b77399fb72af3821cac57f7b349b5d84e9283f6a4,"<android.location.Address: java.lang.String getFeatureName()>",SOURCE
ac8080c940eab78e7d9065313828e48ed68278ac0a608c4e00b6ad49f49381e6,"<android.telephony.PhoneNumberUtils: java.lang.String calledPartyBCDToString(byte[],int,int)>",SOURCE
8366e5a17f318de134444d8c11cd59044920bb53fe814f0b105d97259d2c2204,"<android.os.UserManager: boolean isQuietModeEnabled(android.os.UserHandle)>",SOURCE
ad24ee8f783c4770c4f56012291062dbd27ca8e6b41e7efa5a64c6d416f35e48,"<android.telephony.CellInfoLte: java.lang.String toString()>",SOURCE
3c9274035b59da6e89c9656d1086bc762bbbc2735e5e88bb57f4aec96f8042f7,"<android.telephony.CellIdentityNr: java.lang.String toString()>",SOURCE
122684ae30a4e554cd8ec6fa343156b7ad6d89e30fac8b0bad8ac9f37d9ee3e2,"<android.telephony.CellIdentityNr: java.lang.String getMccString()>",SOURCE
403b0a6624156ae03a3f7ba111ba92919e410935236e53d39731767c003e7f50,"<android.app.usage.UsageStats: long getTotalTimeInForeground()>",SOURCE
04a24924cfb4f43c8bd702cc189a508f94e2ad881a8f8b6283ac31af845563e9,"<android.location.GnssMeasurement: java.lang.String getCodeType()>",SOURCE
543ab788e8c3af9032cb40f8e5a03ea2d20e3930d1027cc08d556d7a98528786,"<android.accounts.AccountManager: android.accounts.AuthenticatorDescription[] getAuthenticatorTypesAsUser(int)>",SOURCE
613b0e33c06b9e121630341f67343cb73e0ff01aa237e9b6fa685508663b8986,"<android.hardware.camera2.params.Face: android.graphics.Point getLeftEyePosition()>",SOURCE
afa87b795c3773260264f7b7de49ed6d8f3c9521a879a4236da4ef112502eb45,"<android.app.admin.DevicePolicyManager: boolean isAdminActive(android.content.ComponentName)>",SOURCE
e996c81a3cc98be9be012dcba6360432b036da661a1c3d6b8c18fa46808ac441,"<android.app.usage.ExternalStorageStats: long getAudioBytes()>",SOURCE
930aab8e95d8a4f081803c10c253037c2d79dc19c605866091628ba7faac6248,"<android.telephony.CellInfoNr: java.lang.String toString()>",SOURCE
67765e7f2a15fb691cdd8a06e9cc2eb706a3607087f36d2c447a527428cde72f,"<android.accounts.AccountManager: android.accounts.Account[] getAccountsByType(java.lang.String)>",SOURCE
8d03cf24009db150d993a58de82cf5807abab120f9ea7a2662afff2b23afebf8,"<android.telephony.IccOpenLogicalChannelResponse: byte[] getSelectResponse()>",SOURCE
2f25196767b8450d4be831e1ae1a29814271d31276088b96b62f263649a40d94,"<android.accounts.AccountManager: android.accounts.Account[] getAccountsByTypeForPackage(java.lang.String,java.lang.String)>",SOURCE
086905f51d900553ed33956d22216b72ef4f49cb72e4f4469bcb257223a6e225,"<android.media.AudioManager: boolean isMicrophoneMute()>",SOURCE
b702238a890a858671d157a0bc6835d4ce34844c1fdf8fb4f69f52322fd02d36,"<android.telephony.CellIdentityTdscdma: java.lang.String getMncString()>",SOURCE
f49eb67284831c9d550f42607dcd41dcda3ebd54a4cb8725fffd1cd1e6fbc9b6,"<android.accounts.AccountManager: android.accounts.AuthenticatorDescription[] getAuthenticatorTypes()>",SOURCE
9783e824c57cb4344ee5f0c8e117e82815094ffb986c26870ca6d1a800705fea,"<android.app.WallpaperManager: android.graphics.drawable.Drawable peekFastDrawable()>",SOURCE
888be732de25d2fe479b908a358c72564861fb48eda420607ef1e8ea9bf6463a,"<android.telephony.CellSignalStrengthLte: int getDbm()>",SOURCE
99368708a8f4d050acdfa8eb75ba5a32ba3f1622d1dc8046176c4f33bfcd577e,"<android.telephony.SubscriptionInfo: java.lang.String getMccString()>",SOURCE
88ad95e4515ddf68e28995fdfa85d8de9da9e040da6fedf52629b034900e8d7f,"<android.renderscript.Allocation: android.renderscript.Allocation createSized(android.renderscript.RenderScript,android.renderscript.Element,int,int)>",NEITHER
7219f78ad49fc5d4da9f549e0831ceef9a56d9ecbbade8a989b84f0d1f58161d,"<android.widget.ListPopupWindow: void setSelection(int)>",NEITHER
995d7cf16762e7c508ee8cae86cf519d00e2c6dec7b47ed6a5cf837e00843eef,"<android.view.View: android.view.PointerIcon onResolvePointerIcon(android.view.MotionEvent,int)>",NEITHER
320792782c2e3798ae340c0849b9f0e865a6f5dc05c1b97fca729c53aeac656f,"<android.nfc.tech.NfcB: int getMaxTransceiveLength()>",NEITHER
77622f7ab68fbd53d125abff114031ccd4a9bbfc2d70f928117a11374eb02b5c,"<android.view.SurfaceControl: android.view.SurfaceControl mirrorSurface(android.view.SurfaceControl)>",NEITHER
d25c25d62181a21862646672b1d925a70ac1a47722531719def1ca100814b7eb,"<android.view.View: void buildLayer()>",NEITHER
6cb152a1ea26062c8c8482918ff6313241d12384859549b9fd13af049c03b3ba,"<android.media.MediaDrm: void setOnKeyStatusChangeListener(android.media.MediaDrm$OnKeyStatusChangeListener,android.os.Handler)>",NEITHER
3bfe00dec864d9dfa6ccee2f6b78b7388d3b1b6efca10b1f7790cddb89e03838,"<android.view.inputmethod.InputConnectionWrapper: boolean sendKeyEvent(android.view.KeyEvent)>",NEITHER
af9ca3b54c1bb4f9ff9db575af2b5dda8f793338cd246d7a84ae985899dd501d,"<android.telephony.TelephonyRegistryManager: void notifySignalStrengthChanged(int,int,android.telephony.SignalStrength)>",NEITHER
950dc392daacc4f7d64a531377ae216e04e9efed460d25a9f1f940135c2b5a94,"<android.media.session.MediaSession: void setQueueTitle(java.lang.CharSequence)>",NEITHER
dd790aea40004cbf80ae79c596b4a5079f5a531bf4295492e0c9805c47d67887,"<android.os.IncidentManager: void unregisterSection(int)>",NEITHER
e4aa58fcb665b8f54ecb79e3217c238ee067617437396b3711bd007129c8e90d,"<android.hardware.camera2.params.StreamConfigurationMap: boolean equals(java.lang.Object)>",NEITHER
feeaa5b23c2616eab0a98dcba91770a7726c6541bd69e8913273d8c0782cc437,"<android.database.DataSetObservable: void notifyInvalidated()>",NEITHER
8ca84776350b7f8608ee390cb5e56f447b52c43c7476f42155403b0315eca76e,"<android.database.sqlite.SQLiteDatabase$OpenParams$Builder: android.database.sqlite.SQLiteDatabase$OpenParams$Builder removeOpenFlags(int)>",NEITHER
d9f86ac8407f063728f84f68156b647a365f79062f8d31ba9d21a1273034d4cf,"<android.widget.Toolbar: void setContentInsetsAbsolute(int,int)>",NEITHER
48abdfdc29419e1bc229e689b360e2ad6f7afb373f3567b36bee380e5636856e,"<android.os.ConditionVariable: void close()>",NEITHER
b141a72ba49ba5d196670b01b5598a11d85b04bbbf70b127cf196e164841050f,"<android.telephony.SubscriptionPlan$Builder: android.telephony.SubscriptionPlan$Builder setDataLimit(long,int)>",NEITHER
6f494f57975b94afbca5ebfa3542239b5e781c248ffd12651550b116a2aadbe6,"<android.view.DisplayCutout: android.view.DisplayCutout replaceSafeInsets(android.graphics.Rect)>",NEITHER
60595b50822e12e2187243557a1565d8768044673a1531d3e5e19798d29600af,"<android.view.ViewGroup: void removeAllViews()>",NEITHER
c9db416271f4695e635e9213c1e290af44ca4dce04ac94f9e88338f6155023d2,"<android.hardware.display.DeviceProductInfo$ManufactureDate: boolean equals(java.lang.Object)>",NEITHER
6cb4ac4cc2378e76e5556e4e963c0fb5bfa8a008e600aa807b03312b353a437d,"<android.graphics.drawable.NinePatchDrawable: int getIntrinsicHeight()>",NEITHER
0bd374a552b9787fd2f86d364acbf413b9db40a3325f5c8af5d9b146341b54cf,"<android.view.ContextThemeWrapper: void setTheme(int)>",NEITHER
844e7f925228f5074a142ba66567ab212bafd561f3ed98f6851ec6172c89f712,"<android.view.textservice.SuggestionsInfo: int describeContents()>",NEITHER
cae9613eb3e0dbae18b1e72d906c80b699e06728b61a6aee18130f10b6fde0f3,"<android.text.TextUtils: java.lang.CharSequence replace(java.lang.CharSequence,java.lang.String[],java.lang.CharSequence[])>",NEITHER
e1d8a97650684876217224b133e02e7647184153e390a0a157730b0235cde561,"<android.widget.TextView: void drawableHotspotChanged(float,float)>",NEITHER
3208eaa2411c576daf57f0fc3f005839f549270f024aeef832be114f8284c134,"<android.os.storage.VolumeInfo: int hashCode()>",NEITHER
c35c25313c9fded6f4af6b9135813bf8eb744f46c9cf8ce0b0e5cd8d7260e128,"<android.view.View: void setScaleX(float)>",NEITHER
77706977ce94d5070540d99e3d85e3e4721504624b4319a7a41e61f1e4127dca,"<android.telephony.MbmsDownloadSession: void addStatusListener(android.telephony.mbms.DownloadRequest,java.util.concurrent.Executor,android.telephony.mbms.DownloadStatusListener)>",NEITHER
9cd1213faf7f54eb4fa45b1bac8b3e4d173d2f661257847564b98b966894cdeb,"<android.telephony.euicc.EuiccCardManager: void switchToProfile(java.lang.String,java.lang.String,boolean,java.util.concurrent.Executor,android.telephony.euicc.EuiccCardManager$ResultCallback)>",NEITHER
a396d9beda65704b1c9a863d846161d2c3e85d99963dd9b82672b56f4a985f5e,"<android.bluetooth.BluetoothMap: void close()>",NEITHER
586e57f012f9ebc91c43fef509616aecba854dca75ae3632bc97a0ef0e00a56d,"<android.bluetooth.BluetoothServerSocket: android.bluetooth.BluetoothSocket accept(int)>",NEITHER
781be3733695e1f5df2bf4ee11cbe46a3d9d8bd62616e80e8bf9d2f68c05ecba,"<android.view.accessibility.AccessibilityNodeInfo: void setShowingHintText(boolean)>",NEITHER
583f3e217a3897e7b5fc5e66134b04c69198b0a384c7b703e3189173cc365e33,"<android.telephony.euicc.EuiccManager: void retainSubscriptionsForFactoryReset(android.app.PendingIntent)>",NEITHER
64c50117653bbf5b1d8aeccd000bb3ead4565d4f26f334a216f2ac9c31d0fd17,"<android.hardware.camera2.params.OisSample: boolean equals(java.lang.Object)>",NEITHER
bc9d39c11559bb2556851c0b00c5bfdc779837662f963760b01523f5e4d94f7f,"<android.hardware.input.InputManager: android.view.VerifiedInputEvent verifyInputEvent(android.view.InputEvent)>",NEITHER
fb610295c19d7e8192ff06f155c0a1daea1ccee9ed1c070a0e3aa0a1165d1ef2,"<android.widget.HorizontalScrollView: void setEdgeEffectColor(int)>",NEITHER
172ae326a46f96348968a55283c641acbd5e7f7c4014a1d3b6bbc82cf6e5b38c,"<android.telephony.TelephonyManager: boolean matchesCurrentSimOperator(java.lang.String,int,java.lang.String)>",NEITHER
a0ba38e9b9529eb942128f54339942108132b856841ab88f7d4aee2bb59e0166,"<android.os.SynchronousResultReceiver: android.os.SynchronousResultReceiver$Result awaitResult(long)>",NEITHER
a9e47828df215d44da04e4d2b1c6e58941122329e6579dbe4c81e2693e80d540,"<android.database.sqlite.SQLiteDatabase: void setTransactionSuccessful()>",NEITHER
50fba5c5dd9ea228b25f16390077ee0f8aa8bbf470c3f887103699b77aff007a,"<android.os.VibrationEffect$OneShot: android.os.VibrationEffect$OneShot scale(float,int)>",NEITHER
a3ccca8bbd6c3f269d3278c7572e936464c682be89309b66245038d3e6b7ba87,"<android.graphics.drawable.Icon: android.graphics.drawable.Icon createWithBitmap(android.graphics.Bitmap)>",NEITHER
01101632f8b9d9bdffee9028c10a54b1041e17232dd3aac1a27199792626bc4e,"<android.telephony.TelephonyManager: void updateAvailableNetworks(java.util.List,java.util.concurrent.Executor,java.util.function.Consumer)>",NEITHER
e8c431ea9ef137f66a3a7ba72f840f6a97f0011fa093e012aadf18b7258e89dc,"<android.os.UpdateEngine: int cleanupAppliedPayload()>",NEITHER
7c21cd49e9764a200b3dc37db1d42c8f798e3010ff6efce7c7f3bd70ef96713f,"<java.net.Socket: void setReuseAddress(boolean)>",NEITHER
ec5eac9ef2958265be2f57579c7af98b6921fd2faf8fb4b957f8aecc17bbf0b8,"<java.net.HttpCookie: void setMaxAge(long)>",NEITHER
5de09aacfcbdf44e2f3bfd7342f2bc5ff46c431e5ad6fcbb4baf7eebeb5c102d,"<android.view.inputmethod.BaseInputConnection: boolean setSelection(int,int)>",NEITHER
5c37a25c91d089060ce1444a709d6ba1c742d991350c9b7a6b98685eda8c71df,"<android.util.proto.EncodedBuffer: void writeRawVarint64(long)>",NEITHER
7cb513ed56860df91d8d121467fa9d5a42a2eaf4bf82d4d5bdbddef36da2f4f2,"<android.nfc.NfcAdapter: boolean ignore(android.nfc.Tag,int,android.nfc.NfcAdapter$OnTagRemovedListener,android.os.Handler)>",NEITHER
9e2cbf51b58739f30620621d77628d2d94a1ec89c2f12a6184b3b18c2592c191,"<android.graphics.drawable.Drawable: void setTintBlendMode(android.graphics.BlendMode)>",NEITHER
d91e32a339dd83dc321f29f945770dd6f435496a91d225e9a6bba79990e9e46d,"<java.net.HttpCookie: int hashCode()>",NEITHER
f427d97684c7835e2bfb1f10b4b282a12da82ad6a8f05f0cabe2e85f2606d33c,"<android.telephony.TelephonyManager: void resetAllCarrierActions()>",NEITHER
b6742dc9e7454a6989df4ed5abdccd7b75a35250558c53e67a915abfb2273111,"<android.telephony.VisualVoicemailService$VisualVoicemailTask: void finish()>",NEITHER
7904c09ef87a2501df34e761b09caadbd49275df55cfd9730f1837a4c5ea31d6,"<android.widget.Magnifier: float getZoom()>",NEITHER
fc18e856dc5f6345bf5113883d013f453900de5c12e491ef73400d518759bcec,"<android.widget.TextView: void setPaintFlags(int)>",NEITHER
93ce06978dca33f7a398a78d2981cebc3b6ad09cb386f84554b79bc54f6c62c3,"<android.os.Handler: boolean postDelayed(java.lang.Runnable,int,long)>",NEITHER
3f14033755c967bcd4d0bc1aff9273a7bccbd7c6f5a888c534b68ef19d84c4a2,"<android.util.SparseArray: java.lang.String toString()>",NEITHER
81dd24cef6c58ee763da852144d3afd554708960a8c5a4077741199f81a6cc32,"<android.telephony.BarringInfo$BarringServiceInfo: int hashCode()>",NEITHER
1eb86663dea91f009f891f2eb1060c10ae3c869692e0cf3582421002e9890f9a,"<android.os.FileBridge: void run()>",NEITHER
9dd396b776e14b9971af0a3ea49cd9f60b757b50a4384b5cd5742f0badacb2f5,"<android.telephony.data.ApnSetting: boolean canHandleType(int)>",NEITHER
30a3b613b7f614be80145eeb278a19dfb0e83749ae7f8314c1c1bbb6505bfacb,"<android.telephony.PhoneStateListener: void onDisplayInfoChanged(android.telephony.TelephonyDisplayInfo)>",NEITHER
bcb00015006f53da465af0dd65501eabae61ca7d12a081a798ca598935d05777,"<android.graphics.drawable.ShapeDrawable: void setPadding(android.graphics.Rect)>",NEITHER
ba66a9df7107bab48ff549b1c39c12604b1532f9131abc28410bc79ab4c2c342,"<android.media.MediaMetadataEditor: java.lang.String getString(int,java.lang.String)>",NEITHER
f158661771a6cf3fbe2b9c1b278bb536e7954daa6ccf30fb92b78ad458d72fec,"<android.os.LocaleList: void setDefault(android.os.LocaleList,int)>",NEITHER
45dd5306c1919fe892a171a28156c9139202e102c5570c01ad64b13fc064925e,"<android.os.VintfObject: int verify(java.lang.String[])>",NEITHER
ce1254d017eee8b67a1369afe0fc8aa0c93d406f2199d81c85afe531aee7967e,"<android.bluetooth.le.ScanSettings$Builder: android.bluetooth.le.ScanSettings$Builder setScanMode(int)>",NEITHER
ad3f8702b91804143f04076dba7c85ae80a6ee942aa2aeff63b67618b9f71f7d,"<android.app.SearchManager: void startSearch(java.lang.String,boolean,android.content.ComponentName,android.os.Bundle,boolean)>",NEITHER
754737b0b70f3dea8f6ff8a7d0cb947682b2faf959c32d803614ae56fad5b50b,"<android.media.MediaPlayer: void setOnSubtitleDataListener(android.media.MediaPlayer$OnSubtitleDataListener,android.os.Handler)>",NEITHER
bd026bdfade18a275f33c4be640fed62fbdbb1738fc1ef9b692b58fb8518ad31,"<android.view.accessibility.AccessibilityManager: void sendAccessibilityEvent(android.view.accessibility.AccessibilityEvent)>",NEITHER
403f41f866040542dfe262bcaf338863d9c65d57b8431b6db5f8311362f4f316,"<android.os.UserHandle: int getUid(int,int)>",NEITHER
5fc50397e9ba20fb7e2ff3df233a5ac8510f5cee42ea096f4a79821e12fb57c5,"<android.view.MotionEvent: float getXPrecision()>",NEITHER
3a8914fa1c18e653cf19a7a02a6c92cbff36fd2a8ba2cbc953582f53a9b0de2e,"<android.bluetooth.BluetoothHeadset: boolean stopScoUsingVirtualVoiceCall()>",NEITHER
b2a55c92ec346b53ddaf3c0ee07c19cf33fd38a8b27305da6b9576229632537c,"<android.view.accessibility.AccessibilityNodeInfo: void setFocusable(boolean)>",NEITHER
c305517a099978a948edde4234ca28d0c35ed77339d6e9d9e0d70b23944892ff,"<android.widget.AutoCompleteTextView: void setDropDownHeight(int)>",NEITHER
42080ad1b12ae83a71b0447dd0bf4d257987317fe843bddc019322821199349a,"<android.widget.Toolbar: void setNavigationIcon(android.graphics.drawable.Drawable)>",NEITHER
e0b77d0dfe76e06d5a64b70d59606410ab80efe5195544d2e165e41ccb59c2d9,"<android.graphics.drawable.GradientDrawable: float getInnerRadiusRatio()>",NEITHER
56fcbbca74382825b4815fd935def043c891e2dc95c2ccaf5ec2069ee2efb488,"<android.util.proto.ProtoOutputStream: void writePackedInt32(long,int[])>",NEITHER
859442b6f231d32c296ad0d03d9f2cd53868110b1ffdedab531d2965c3bbad3e,"<android.content.pm.CrossProfileApps: void startMainActivity(android.content.ComponentName,android.os.UserHandle)>",NEITHER
f5f95c3f25533fb6cf57166b01c4915cfd70dcc103fbf63c40eedd1dc0387296,"<android.renderscript.Allocation: android.renderscript.Allocation[] createAllocations(android.renderscript.RenderScript,android.renderscript.Type,int,int)>",NEITHER
c88b956b89706f95664272d6f360e17a4ab346dc14a7a4e1d4b23b33e2563a39,"<android.util.ArrayMap: java.lang.String toString()>",NEITHER
114d9b50cae556ac61e5950183cabfbfc3bb017e20d4b84bda922275eed5552c,"<android.app.AlarmManager: void setTime(long)>",NEITHER
dc81a18ff74df86b46761e6b1e20502da4b4f67948bb244d3a1293d495fc8d06,"<android.content.ContextWrapper: int checkCallingOrSelfUriPermission(android.net.Uri,int)>",NEITHER
193059c9988fab9484590b1452c6cc91925b6de74b740a1d876e2bc87d13e5d1,"<android.location.LocationManager: void clearTestProviderEnabled(java.lang.String)>",NEITHER
c630387c7495bb01357ff898609555793f5764f413d0745662670f3d481b915c,"<android.database.sqlite.SQLiteClosable: void releaseReference()>",NEITHER
66cae1540f972a1b8224235306a568ed3c28874a28db14a28762575e52fc1cb2,"<android.widget.TextView: void setExtractedText(android.view.inputmethod.ExtractedText)>",NEITHER
9e4cc8606785a5c315aa6996a603dda505363a51363a5d1e592dc9ffbdb749d5,"<android.widget.RemoteViews: void setImageViewUri(int,android.net.Uri)>",NEITHER
081fbb598f1e46aaf3bd88a849a150cc82c142b23c5ec5e1764086bdf6104815,"<android.hardware.display.VirtualDisplay: void setSurface(android.view.Surface)>",NEITHER
4477ba6f9d034c1233251c6d98f72bee14dfae11d17f3574e3e56e06f159890e,"<android.bluetooth.BluetoothGatt: void close()>",NEITHER
0586596f834d9489326964b488f111e0c8d52eb391dacb45f8483bdca97a797d,"<android.widget.AdapterView: void setFocusable(int)>",NEITHER
3fdfa586ea31e00c8a41173ca54c50112ccf60f891a3c485ab5930e49ca70525,"<android.app.admin.DevicePolicyManager: void setRequiredStrongAuthTimeout(android.content.ComponentName,long)>",NEITHER
2dd000a4cb1ec19d9a752558af6d3af2e8a039e171685c453d3eb710dea094f8,"<java.net.HttpCookie: boolean domainMatches(java.lang.String,java.lang.String)>",NEITHER
3f5f037835d20e0b303d7c3195b3f6278c97fecae388a380651dfb53cfa22e82,"<android.nfc.cardemulation.NfcFCardEmulation: boolean disableService(android.app.Activity)>",NEITHER
1af986fd487ff5aeb808f51ac653c12105c38f0ef8f4dbdaa4ba9c90e9145226,"<android.nfc.dta.NfcDta: boolean enableClient(java.lang.String,int,int,int)>",NEITHER
142d5c133992d84f0c996c88c297024e82c655e9a37aa982b2501763a694eddc,"<android.location.LocationManager: boolean sendExtraCommand(java.lang.String,java.lang.String,android.os.Bundle)>",NEITHER
49a7b8e7c898ffd890a2b52f148cec6c6ad9fccb20454fc3518e63c278289c61,"<android.accounts.AccountManager: android.accounts.AccountManagerFuture hasFeatures(android.accounts.Account,java.lang.String[],android.accounts.AccountManagerCallback,android.os.Handler)>",NEITHER
2c10acb78866c8eda6a8a7827a465440d6575e09af2c14d886db0ab4772b990d,"<android.database.ContentObserver: void onChange(boolean,java.util.Collection,int)>",NEITHER
86c8e49919e99b67ec3d9fc35185d192cde468737b0d00b686153a8d1763e97c,"<android.bluetooth.BluetoothGattServer: boolean removeService(android.bluetooth.BluetoothGattService)>",NEITHER
1b274544f8484f19f0ee3c7cef2d65dea796d75f0df9a8cb6e65b72d2aab001b,"<android.util.SparseBooleanArray: java.lang.String toString()>",NEITHER
21e24d4da3b132b9108a1618148a82c6e1734a7c3997a205c18848c6c1960a1b,"<android.text.util.Linkify: boolean addLinks(android.widget.TextView,int)>",NEITHER
278bd46bc7b1d112e24dc2365284458b5124d2146f7a9da8181bac50b537b25b,"<android.text.StaticLayout: int getEllipsisStart(int)>",NEITHER
953efae53eed84fba87b06ad35402e31fe7993125d77be0b352934132a47e682,"<android.app.Activity: void setRequestedOrientation(int)>",NEITHER
8d7ad66bb5acdd2d8d6f76736c0f7c4c473205d57044ebbb2da3e7226e068030,"<android.media.AudioManager: void setSpeakerphoneOn(boolean)>",NEITHER
6194a972274b3c9aa09eb25f0a384d34bf8d9634b492960e8cf17b3a9521f67f,"<android.widget.TextView: void setElegantTextHeight(boolean)>",NEITHER
6c948f6ed25c7c012d9864c2968c06767e5c1060b30a07eb513bc79684796123,"<android.widget.HorizontalScrollView: void setRightEdgeEffectColor(int)>",NEITHER
53d3fed05dbb6da71dac4b9da798fff62ebf1a76d3e92f3314bd4a782984867e,"<android.app.FragmentHostCallback: void onStartActivityFromFragment(android.app.Fragment,android.content.Intent,int,android.os.Bundle)>",NEITHER
3413957e8ebcc6362191a5447325c897a3145ce63be640610aed54e76734a2c2,"<android.os.PersistableBundle: java.lang.String toString()>",NEITHER
533548e252baaa168317b9eb869aef4746d71d809b268af11b3483096bee3323,"<android.app.Dialog: void setTitle(int)>",NEITHER
a70f587a412c4c8a6b7b560368ef704aedf8a785e69653c82e8c5022889c7bd6,"<android.app.Activity: void setPictureInPictureParams(android.app.PictureInPictureParams)>",NEITHER
6aa9fa111f091d282eda6201b2d57545138e610d3c8d44a82cef884767d48ad2,"<android.view.accessibility.AccessibilityNodeInfo: void setEditable(boolean)>",NEITHER
ec4a35e263d5f2eda8e255a3b5442f1c541f53fd7cfa2b15834d1a9834a86538,"<android.app.admin.DevicePolicyManager: void setCrossProfileCalendarPackages(android.content.ComponentName,java.util.Set)>",NEITHER
